Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       5/5           std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [391]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [393]
[390]    0.0    0.00    0.00       5         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [390]
                0.00    0.00       5/5           std::allocator<float>::~allocator() [387]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [389]
[391]    0.0    0.00    0.00       5         std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [391]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<float, std::allocator<float> >::vector() [394]
[392]    0.0    0.00    0.00       5         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [392]
                0.00    0.00       5/5           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [389]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<float, std::allocator<float> >::~vector() [395]
[393]    0.0    0.00    0.00       5         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [393]
                0.00    0.00       5/103         std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [332]
                0.00    0.00       5/5           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [390]
-----------------------------------------------
                0.00    0.00       1/5           Sphere::Sphere(int) [32]
                0.00    0.00       2/5           Object::Object() [417]
                0.00    0.00       2/5           Surface::Surface(int) [27]
[394]    0.0    0.00    0.00       5         std::vector<float, std::allocator<float> >::vector() [394]
                0.00    0.00       5/5           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [392]
-----------------------------------------------
                0.00    0.00       1/5           Sphere::~Sphere() [479]
                0.00    0.00       2/5           Object::~Object() [418]
                0.00    0.00       2/5           Surface::~Surface() [480]
[395]    0.0    0.00    0.00       5         std::vector<float, std::allocator<float> >::~vector() [395]
                0.00    0.00       5/201         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [317]
                0.00    0.00       5/5           void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [397]
                0.00    0.00       5/5           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [393]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [397]
[396]    0.0    0.00    0.00       5         void std::_Destroy<float*>(float*, float*) [396]
                0.00    0.00       5/5           void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [388]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<float, std::allocator<float> >::~vector() [395]
[397]    0.0    0.00    0.00       5         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [397]
                0.00    0.00       5/5           void std::_Destroy<float*>(float*, float*) [396]
-----------------------------------------------
                0.00    0.00       2/4           glm::detail::compute_inverse<4, 4, float, (glm::qualifier)0, false>::call(glm::mat<4, 4, float, (glm::qualifier)0> const&) [412]
                0.00    0.00       2/4           glm::mat<4, 4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, float const&) [416]
[398]    0.0    0.00    0.00       4         glm::mat<4, 4, float, (glm::qualifier)0>::mat(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [398]
-----------------------------------------------
                0.00    0.00       3/3           Shader::Shader(char const*, char const*) [478]
[399]    0.0    0.00    0.00       3         Shader::check_errors(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [399]
                0.00    0.00       3/3           bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [409]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [403]
[400]    0.0    0.00    0.00       3         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [400]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [405]
[401]    0.0    0.00    0.00       3         std::char_traits<char>::length(char const*) [401]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [405]
[402]    0.0    0.00    0.00       3         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [402]
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [404]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [404]
[403]    0.0    0.00    0.00       3         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [403]
                0.00    0.00       3/3           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [400]
                0.00    0.00       3/3           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [408]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [402]
[404]    0.0    0.00    0.00       3         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [404]
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [403]
-----------------------------------------------
                0.00    0.00       3/3           Shader::Shader(char const*, char const*) [478]
[405]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [405]
                0.00    0.00       3/3           std::char_traits<char>::length(char const*) [401]
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [402]
-----------------------------------------------
                0.00    0.00       3/3           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [408]
[406]    0.0    0.00    0.00       3         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [406]
-----------------------------------------------
                0.00    0.00       3/3           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [408]
[407]    0.0    0.00    0.00       3         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [407]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [403]
[408]    0.0    0.00    0.00       3         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [408]
                0.00    0.00       3/3           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [407]
                0.00    0.00       3/3           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [406]
-----------------------------------------------
                0.00    0.00       3/3           Shader::check_errors(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [399]
[409]    0.0    0.00    0.00       3         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [409]
-----------------------------------------------
                0.00    0.00       2/2           CycleTimer::currentSeconds() [19]
